"Платформа: идентификатор локальный","Платформа: название","Широта точки (град., дес.доли град)","Долгота точки (град., дес.доли град)","Дата и время","Уровень воды над нулем поста","Уровень воды: аномалия","Уровень воды: среднее","Температура воды","Температура воздуха","Лед (припай): толщина","Осадки: количество  (код)","Осадки: длительность выпадения  (код)","Снег: высота","Дата","Организация: вид деятельности","Платформа: тип","Организация: идентификатор локальный","Организация: название","Геообъект: код","Геообъект: название","Geometry (точка, поверхность, сетка)","Единица данных::номер"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-20 01:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 22:06:00.0","","","","","","","","994"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-20 00:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 21:06:00.0","","","","","","","","995"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 23:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 20:06:00.0","","","","","","","","996"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-21 12:00:00","287.0","0.0","","0.1","","","","","","2023-02-21 09:06:00.0","","","","","","","","997"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-20 09:00:00","287.0","-1.0","","0.1","","","","","","2023-02-20 06:07:00.0","","","","","","","","998"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-20 22:00:00","287.0","0.0","","0.1","","","","","","2023-02-20 19:07:00.0","","","","","","","","999"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 08:00:00","289.0","-1.0","289.0","","","","","","","2023-02-20 04:00:00.0","","","","","","","","1000"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-20 08:00:00","288.0","-1.0","289.0","","","40","","","6","2023-02-20 04:00:00.0","","","","","","","","1001"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-20 08:00:00","","","","","","","","","","2023-02-20 04:00:00.0","","","","","","","","1002"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-20 21:00:00","287.0","0.0","","0.1","","","","","","2023-02-20 18:06:00.0","","","","","","","","1003"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-21 11:00:00","287.0","0.0","","0.1","","","","","","2023-02-21 08:06:00.0","","","","","","","","1004"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 00:00:00","288.0","0.0","","0.1","","","","","","2023-02-18 21:06:00.0","","","","","","","","1005"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-18 23:00:00","288.0","0.0","","0.1","","","","","","2023-02-18 20:06:00.0","","","","","","","","1006"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-21 14:00:00","286.0","-1.0","","0.1","","","","","","2023-02-21 11:06:00.0","","","","","","","","1007"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 22:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 19:06:00.0","","","","","","","","1008"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 21:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 18:06:00.0","","","","","","","","1009"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 20:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 17:06:00.0","","","","","","","","1010"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 19:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 16:06:00.0","","","","","","","","1011"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 18:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 15:06:00.0","","","","","","","","1012"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 17:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 14:06:00.0","","","","","","","","1013"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 16:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 13:06:00.0","","","","","","","","1014"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 15:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 12:06:00.0","","","","","","","","1015"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 14:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 11:06:00.0","","","","","","","","1016"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 13:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 10:06:00.0","","","","","","","","1017"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 12:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 09:06:00.0","","","","","","","","1018"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 11:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 08:06:00.0","","","","","","","","1019"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 10:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 07:07:00.0","","","","","","","","1020"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 09:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 06:07:00.0","","","","","","","","1021"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 08:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 05:06:00.0","","","","","","","","1022"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 07:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 04:06:00.0","","","","","","","","1023"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 06:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 03:06:00.0","","","","","","","","1024"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 05:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 02:06:00.0","","","","","","","","1025"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 04:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 01:06:00.0","","","","","","","","1026"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 03:00:00","288.0","0.0","","0.1","","","","","","2023-02-19 00:06:00.0","","","","","","","","1027"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 02:00:00","288.0","0.0","","0.1","","","","","","2023-02-18 23:06:00.0","","","","","","","","1028"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-19 01:00:00","288.0","0.0","","0.1","","","","","","2023-02-18 22:06:00.0","","","","","","","","1029"
"75952","БЕЛОЗЕРСК","60.03","37.78","2023-02-18 22:00:00","288.0","0.0","","0.1","","","","","","2023-02-18 19:06:00.0","","","","","","","","1030"
"76930","ОХАНСК","57.71","55.38","2023-02-24 08:00:00","585.0","0.0","586.0","","","","","","","2023-02-24 03:00:00.0","","","","","","","","1031"
"76930","ОХАНСК","57.71","55.38","2023-02-24 08:00:00","585.0","0.0","586.0","","","","","","","2023-02-23 03:00:00.0","","","","","","","","1032"
"76930","ОХАНСК","57.71","55.38","2023-02-22 08:00:00","590.0","3.0","585.0","","","","","","","2023-02-22 03:00:00.0","","","","","","","","1036"
"76930","ОХАНСК","57.71","55.38","2023-02-21 08:00:00","587.0","-2.0","594.0","","","","","","","2023-02-21 03:00:00.0","","","","","","","","1037"
"76930","ОХАНСК","57.71","55.38","2023-02-20 08:00:00","589.0","0.0","588.0","","","37","","","4","2023-02-17 03:00:00.0","","","","","","","","1038"
"76930","ОХАНСК","57.71","55.38","2023-02-20 08:00:00","589.0","0.0","588.0","","","37","","","4","2023-02-20 03:00:00.0","","","","","","","","1039"
"76930","ОХАНСК","57.71","55.38","2023-02-19 08:00:00","589.0","-1.0","592.0","","","","","","","2023-02-19 03:00:00.0","","","","","","","","1040"
"08296","МАШУКОВКА","57.81","94.31","2023-02-20 08:00:00","88.0","0.0","88.0","","","52","","","9","2023-02-20 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116202653","P.TACEEBA","","1041"
"09071","КАЗАЧИНСКОЕ (ГП ПРИ КАЗАЧИНСКОЕ М)","57.68","93.28","2023-02-24 08:00:00","435.0","-10.0","442.0","","","","","","","2023-02-24 00:00:00.0","","","","","","","","1042"
"09071","КАЗАЧИНСКОЕ (ГП ПРИ КАЗАЧИНСКОЕ М)","57.68","93.28","2023-02-25 08:00:00","436.0","-1.0","437.0","","","","","","","2023-02-25 00:00:00.0","","","","","","","","1043"
"09071","КАЗАЧИНСКОЕ (ГП ПРИ КАЗАЧИНСКОЕ М)","57.68","93.28","2023-02-22 08:00:00","445.0","0.0","445.0","","","","","","","2023-02-22 00:00:00.0","","","","","","","","1044"
"09071","КАЗАЧИНСКОЕ (ГП ПРИ КАЗАЧИНСКОЕ М)","57.68","93.28","2023-02-23 08:00:00","447.0","2.0","445.0","","","","","","","2023-02-23 00:00:00.0","","","","","","","","1045"
"09071","КАЗАЧИНСКОЕ (ГП ПРИ КАЗАЧИНСКОЕ М)","57.68","93.28","2023-02-21 08:00:00","445.0","9.0","440.0","","","","","","","2023-02-21 00:00:00.0","","","","","","","","1046"
"09071","КАЗАЧИНСКОЕ (ГП ПРИ КАЗАЧИНСКОЕ М)","57.68","93.28","2023-02-20 08:00:00","436.0","-2.0","436.0","","","65","","","4","2023-02-20 00:00:00.0","","","","","","","","1047"
"09071","КАЗАЧИНСКОЕ (ГП ПРИ КАЗАЧИНСКОЕ М)","57.68","93.28","2023-02-19 08:00:00","438.0","-2.0","440.0","","","","","","","2023-02-19 00:00:00.0","","","","","","","","1048"
"10331","БАТУРИНО","57.78","85.15","2023-02-21 08:00:00","339.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","1049"
"10331","БАТУРИНО","57.78","85.15","2023-02-22 08:00:00","339.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","1050"
"10331","БАТУРИНО","57.78","85.15","2023-02-23 08:00:00","339.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","1051"
"10331","БАТУРИНО","57.78","85.15","2023-02-24 08:00:00","339.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","1052"
"10331","БАТУРИНО","57.78","85.15","2023-02-25 08:00:00","339.0","0.0","","","","80","","","4","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","1053"
"10331","БАТУРИНО","57.78","85.15","2023-02-19 08:00:00","339.0","0.0","","","","","","","","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","1054"
"10331","БАТУРИНО","57.78","85.15","2023-02-20 08:00:00","339.0","0.0","","","","82","","","4","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","1055"
"03019","КИРЕНСК","57.77","108.07","2023-02-20 08:00:00","89.0","","","","","60","","","8","2023-02-20 00:00:00.0","53","ГП","22","ИРКУТСКОЕ УГМС","117100001","Р.ЛЕНА","","1056"
"03106","БОДАЙБО","57.82","114.17","2023-02-20 08:00:00","28.0","","","","","58","","","7","2023-02-20 00:00:00.0","53","ГП","22","ИРКУТСКОЕ УГМС","117101536","Р.BИTИM","","1057"
"11055","УСТЬ-ИШИМ (ГП ПРИ УСТЬ-ИШИМ М)","57.7","71.16","2023-02-21 08:00:00","30.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","1058"
"11055","УСТЬ-ИШИМ (ГП ПРИ УСТЬ-ИШИМ М)","57.7","71.16","2023-02-25 08:00:00","30.0","0.0","","","","52","","","4","2023-02-25 04:00:00.0","","","","","","","","1059"
"11055","УСТЬ-ИШИМ (ГП ПРИ УСТЬ-ИШИМ М)","57.7","71.16","2023-02-19 08:00:00","30.0","0.0","","","","","","","","2023-02-20 04:00:00.0","","","","","","","","1060"
"11055","УСТЬ-ИШИМ (ГП ПРИ УСТЬ-ИШИМ М)","57.7","71.16","2023-02-20 08:00:00","30.0","0.0","","","","52","","","4","2023-02-20 04:00:00.0","","","","","","","","1061"
"75296","ТИМОШИНО","57.81","44.43","2023-02-25 08:00:00","240.0","-1.0","241.0","","","","","","","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001660","Р.БEЛЫЙ ЛУX","","1062"
"75296","ТИМОШИНО","57.81","44.43","2023-02-24 08:00:00","241.0","0.0","241.0","","","","","","","2023-02-24 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001660","Р.БEЛЫЙ ЛУX","","1063"
"75296","ТИМОШИНО","57.81","44.43","2023-02-22 08:00:00","242.0","-1.0","243.0","","","","","","","2023-02-22 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001660","Р.БEЛЫЙ ЛУX","","1064"
"75296","ТИМОШИНО","57.81","44.43","2023-02-23 08:00:00","241.0","-1.0","242.0","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001660","Р.БEЛЫЙ ЛУX","","1065"
"75296","ТИМОШИНО","57.81","44.43","2023-02-21 08:00:00","243.0","0.0","243.0","","","","","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001660","Р.БEЛЫЙ ЛУX","","1066"
"75296","ТИМОШИНО","57.81","44.43","2023-02-20 08:00:00","243.0","-1.0","244.0","","","","","","","2023-02-20 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001660","Р.БEЛЫЙ ЛУX","","1067"
"75296","ТИМОШИНО","57.81","44.43","2023-02-19 08:00:00","244.0","-1.0","245.0","","","","","","","2023-02-19 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110001660","Р.БEЛЫЙ ЛУX","","1068"
"75933","КОСТРОМА (ОГП ПРИ КОСТРОМСКОМ ЦГМС)","57.76","40.93","2023-02-25 08:00:00","303.0","5.0","300.0","","","30","","","3","2023-02-25 06:00:00.0","","","","","","","","1069"
"75933","КОСТРОМА (ОГП ПРИ КОСТРОМСКОМ ЦГМС)","57.76","40.93","2023-02-24 08:00:00","298.0","1.0","297.0","","","","","","","2023-02-24 06:00:00.0","","","","","","","","1070"
"75933","КОСТРОМА (ОГП ПРИ КОСТРОМСКОМ ЦГМС)","57.76","40.93","2023-02-20 08:00:00","292.0","6.0","290.0","","","31","","","3","2023-02-22 06:00:00.0","","","","","","","","1071"
"49926","КАЛЕВАЛА","65.2","31.18","2023-02-22 08:00:00","136.0","-1.0","","","","","","","","2023-02-22 03:00:00.0","","","","","","","","2461"
"75933","КОСТРОМА (ОГП ПРИ КОСТРОМСКОМ ЦГМС)","57.76","40.93","2023-02-22 08:00:00","297.0","3.0","297.0","","","","","","","2023-02-22 06:00:00.0","","","","","","","","1072"
"75933","КОСТРОМА (ОГП ПРИ КОСТРОМСКОМ ЦГМС)","57.76","40.93","2023-02-23 08:00:00","297.0","0.0","297.0","","","","","","","2023-02-23 06:00:00.0","","","","","","","","1073"
"75933","КОСТРОМА (ОГП ПРИ КОСТРОМСКОМ ЦГМС)","57.76","40.93","2023-02-21 08:00:00","294.0","-2.0","294.0","","","","","","","2023-02-21 06:00:00.0","","","","","","","","1074"
"75933","КОСТРОМА (ОГП ПРИ КОСТРОМСКОМ ЦГМС)","57.76","40.93","2023-02-20 08:00:00","280.0","-6.0","283.0","","","31","","","3","2023-02-20 06:00:00.0","","","","","","","","1075"
"75933","КОСТРОМА (ОГП ПРИ КОСТРОМСКОМ ЦГМС)","57.76","40.93","2023-02-19 08:00:00","286.0","-1.0","287.0","","","","","","","2023-02-19 06:00:00.0","","","","","","","","1076"
"76675","ПОКСТА","57.6","48.11","2023-02-20 08:00:00","","","","","","28","","","4","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103637","Р.ПИЖMA","","1077"
"76675","ПОКСТА","57.6","48.11","2023-02-25 08:00:00","","","","","","","","","","2023-02-25 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103637","Р.ПИЖMA","","1078"
"76675","ПОКСТА","57.6","48.11","2023-02-20 08:00:00","","","","","","28","","","4","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103637","Р.ПИЖMA","","1079"
"76675","ПОКСТА","57.6","48.11","2023-02-23 08:00:00","","","","","","","","","","2023-02-23 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103637","Р.ПИЖMA","","1080"
"76675","ПОКСТА","57.6","48.11","2023-02-20 08:00:00","","","","","","28","","","4","2023-02-20 03:00:00.0","53","ГП","17","ВЕРХНЕ-ВОЛЖСКОЕ УГМС","111103637","Р.ПИЖMA","","1081"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-21 08:00:00","54.0","0.0","","","","","","","","2023-02-25 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","1082"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-22 08:00:00","54.0","0.0","","","","","","","","2023-02-25 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","1083"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-23 08:00:00","54.0","0.0","","","","","","","","2023-02-25 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","1084"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-24 08:00:00","54.0","0.0","","","","","","","","2023-02-25 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","1085"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-25 08:00:00","54.0","0.0","","","","43","","","6","2023-02-25 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","1086"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-19 08:00:00","","5.0","","","","","","","","2023-02-20 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","1087"
"12022","ИЕВЛЕВО","57.58","67.15","2023-02-20 08:00:00","54.0","0.0","","","","43","","","5","2023-02-20 04:00:00.0","53","ГП","27","ОБЬ-ИРТЫШСКОЕ УГМС","111200001","Р.TOБOЛ","","1088"
"12315","ИРБИТ","57.66","63.08","2023-02-20 08:00:00","64.0","0.0","64.0","","","60","","","6","2023-02-20 03:00:00.0","53","ГП","36","УРАЛЬСКОЕ УГМС","111200631","Р.НИЦА","","1089"
"75931","ЯРОСЛАВЛЬ (ОГП ПРИ ЯРОСЛАВСКОМ ЦГМС)","57.63","39.9","2023-02-25 08:00:00","389.0","-6.0","392.0","","","","","","","2023-02-25 06:00:00.0","","","","","","","","1090"
"75931","ЯРОСЛАВЛЬ (ОГП ПРИ ЯРОСЛАВСКОМ ЦГМС)","57.63","39.9","2023-02-24 08:00:00","395.0","-5.0","393.0","","","","","","","2023-02-24 06:00:00.0","","","","","","","","1091"
"75931","ЯРОСЛАВЛЬ (ОГП ПРИ ЯРОСЛАВСКОМ ЦГМС)","57.63","39.9","2023-02-22 08:00:00","398.0","7.0","386.0","","","","","","","2023-02-22 06:00:00.0","","","","","","","","1092"
"75931","ЯРОСЛАВЛЬ (ОГП ПРИ ЯРОСЛАВСКОМ ЦГМС)","57.63","39.9","2023-02-23 08:00:00","400.0","2.0","393.0","","","","","","","2023-02-23 06:00:00.0","","","","","","","","1093"
"75931","ЯРОСЛАВЛЬ (ОГП ПРИ ЯРОСЛАВСКОМ ЦГМС)","57.63","39.9","2023-02-19 08:00:00","387.0","-6.0","390.0","","","","","","","2023-02-21 06:00:00.0","","","","","","","","1094"
"75931","ЯРОСЛАВЛЬ (ОГП ПРИ ЯРОСЛАВСКОМ ЦГМС)","57.63","39.9","2023-02-21 08:00:00","391.0","3.0","387.0","","","","","","","2023-02-21 06:00:00.0","","","","","","","","1095"
"75931","ЯРОСЛАВЛЬ (ОГП ПРИ ЯРОСЛАВСКОМ ЦГМС)","57.63","39.9","2023-02-20 08:00:00","388.0","1.0","380.0","","","42","","","2","2023-02-20 06:00:00.0","","","","","","","","1096"
"75931","ЯРОСЛАВЛЬ (ОГП ПРИ ЯРОСЛАВСКОМ ЦГМС)","57.63","39.9","2023-02-19 08:00:00","387.0","-4.0","390.0","","","","","","","2023-02-19 06:00:00.0","","","","","","","","1097"
"83063","МАТВЕЕВ КУРГАН","47.56","38.86","2023-02-25 08:00:00","376.0","0.0","376.0","0.5","-2.0","","","","","2023-02-25 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","106300387","P.MИУC","","1098"
"83063","МАТВЕЕВ КУРГАН","47.56","38.86","2023-02-24 08:00:00","376.0","4.0","373.0","0.2","-12.0","","","","","2023-02-24 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","106300387","P.MИУC","","1099"
